feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
har_426,0.0028436759565171016,0.00020394289598915094,0.00031152791943959664,40.0,90.0,65.0
har_207,0.001031782350876153,0.00020394289598915094,0.00031152791943959664,40.0,172.0,106.0
har_60,0.0007025043435367556,0.00020394289598915094,0.00031152791943959664,40.0,223.0,131.5
har_66,0.003939983234378209,0.00013596193065945616,0.0005087229621718819,46.0,69.0,57.5
har_42,0.007747038003469201,0.00013596193065944505,0.0004078857919782797,47.0,23.0,35.0
har_3,0.003476785010371172,0.00013596193065944505,0.0004078857919782797,47.0,76.0,61.5
har_139,0.0027618275090887253,0.00013596193065943397,0.00027192386131886793,49.0,93.0,71.0
har_460,0.002512938059904588,0.00013596193065943397,0.00027192386131886793,49.0,100.0,74.5
har_439,0.0018914572841163834,0.00013596193065943397,0.00027192386131886793,49.0,124.0,86.5
har_67,0.004924758903204256,6.798096532973918e-05,0.000475866757307984,52.0,56.0,54.0
har_74,0.009051059451389537,6.798096532972808e-05,0.0005646923088319786,53.0,16.0,34.5
har_73,0.007351268853708922,6.798096532972808e-05,0.0005646923088319786,53.0,26.0,39.5
har_222,0.003556054236670682,6.798096532972808e-05,0.00036608870204860006,53.0,73.0,63.0
